[2022-06-04 23:20:12,382] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 16:11:11,424] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 16:11:11,533] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 16:11:11,613] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 16:12:08,606] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 16:12:10,089] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 16:12:10,310] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 16:12:11,587] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc1334@gmail.us
[INFO ] [2022-07-23 16:12:11,796] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 16:12:12,019] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 16:12:12,189] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 16:12:13,208] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 16:12:13,592] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 16:12:14,656] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 16:12:15,593] Login - Step 02: Enter to emailAddress Textbox with value is 'afc1334@gmail.us
[INFO ] [2022-07-23 16:12:15,763] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 16:12:16,035] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 16:12:17,139] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 16:12:17,256] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 16:12:17,955] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 16:12:18,075] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 16:12:18,811] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 16:12:18,904] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 16:12:18,977] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 16:12:19,058] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 16:12:55,498] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 16:12:56,968] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 16:12:57,117] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 16:12:58,483] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc1955@gmail.us
[INFO ] [2022-07-23 16:12:58,687] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 16:12:58,852] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 16:12:58,950] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 16:12:59,939] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 16:13:00,288] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 16:13:01,521] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 16:13:02,614] Login - Step 02: Enter to emailAddress Textbox with value is 'afc1955@gmail.us
[INFO ] [2022-07-23 16:13:02,875] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 16:13:03,062] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 16:13:04,229] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 16:13:04,350] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 16:13:05,053] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 16:13:05,158] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 16:13:05,782] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 16:13:05,924] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 16:13:06,000] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 16:13:06,063] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-23 16:49:32,544] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-23 16:49:34,652] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-23 16:49:35,021] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-23 16:49:37,292] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc3341@gmail.us
[INFO ] [2022-07-23 16:49:37,782] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 16:49:37,980] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-23 16:49:38,303] Register - Step 07: Click To Register Button
[INFO ] [2022-07-23 16:49:40,555] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-23 16:49:41,235] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-23 16:49:42,939] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-23 16:49:44,097] Login - Step 02: Enter to emailAddress Textbox with value is 'afc3341@gmail.us
[INFO ] [2022-07-23 16:49:44,365] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-23 16:49:44,945] Login - Step 04: Click To Login Button
[INFO ] [2022-07-23 16:49:47,896] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-23 16:49:48,075] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-23 16:49:49,545] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 16:49:49,767] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-23 16:49:51,070] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-23 16:49:51,284] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-23 16:49:51,437] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-23 16:49:51,532] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-24 09:58:30,622] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 09:58:32,227] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-24 09:58:32,408] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-24 09:58:33,801] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc2207@gmail.us
[INFO ] [2022-07-24 09:58:34,354] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-24 09:58:34,537] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-24 09:58:34,676] Register - Step 07: Click To Register Button
[INFO ] [2022-07-24 09:58:35,896] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-24 09:58:36,415] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 09:58:37,379] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-24 09:58:38,221] Login - Step 02: Enter to emailAddress Textbox with value is 'afc2207@gmail.us
[INFO ] [2022-07-24 09:58:38,391] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-24 09:58:38,585] Login - Step 04: Click To Login Button
[INFO ] [2022-07-24 09:58:39,695] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-24 09:58:39,997] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-24 09:58:40,781] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-24 09:58:41,063] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 09:58:41,645] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-24 09:58:41,743] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-24 09:58:41,813] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-24 09:58:41,897] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-24 10:24:05,438] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 10:24:16,355] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 10:24:16,385] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 10:26:31,871] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 10:26:42,325] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 10:26:42,353] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 10:38:08,628] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 10:38:19,360] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 10:38:19,391] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 10:40:30,087] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 10:40:40,828] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 10:40:40,843] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 10:48:02,906] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 10:48:13,694] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 10:48:13,723] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 10:54:22,858] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 10:54:23,996] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-24 10:54:24,214] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-24 10:54:25,164] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc8192@gmail.us
[INFO ] [2022-07-24 10:54:25,554] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-24 10:54:25,741] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-24 10:54:25,940] Register - Step 07: Click To Register Button
[INFO ] [2022-07-24 10:54:26,931] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-24 10:54:27,199] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 10:54:28,033] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-24 10:54:28,682] Login - Step 02: Enter to emailAddress Textbox with value is 'afc8192@gmail.us
[INFO ] [2022-07-24 10:54:28,869] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-24 10:54:29,049] Login - Step 04: Click To Login Button
[INFO ] [2022-07-24 10:54:29,916] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-24 10:54:29,992] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-24 10:54:30,694] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-24 10:54:30,831] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 10:54:31,562] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-24 10:54:31,639] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-24 10:54:31,701] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-24 10:54:31,764] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-24 10:55:01,500] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 10:55:12,129] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 10:55:12,145] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 11:22:04,119] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 11:22:14,614] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 11:22:14,629] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 11:39:53,096] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 11:40:03,436] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 11:40:03,477] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 12:01:19,136] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 12:01:29,613] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 12:01:29,625] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 12:04:48,461] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-24 13:32:30,889] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 13:32:31,709] Register - Step 02: Enter to FirstName Textbox with value is 'Automation
[INFO ] [2022-07-24 13:32:31,924] Register - Step 03: Enter to LastName Textbox with value is 'FC
[INFO ] [2022-07-24 13:32:32,687] Register - Step 04: Enter to EmailAddress Textbox with value is 'afc585@gmail.us
[INFO ] [2022-07-24 13:32:32,979] Register - Step 05: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-24 13:32:33,169] Register - Step 06: Enter to Confirm Password Textbox with value is '123456
[INFO ] [2022-07-24 13:32:33,358] Register - Step 07: Click To Register Button
[INFO ] [2022-07-24 13:32:35,088] Register - Step 08: Verify Register successful Message is displayed
[INFO ] [2022-07-24 13:32:35,320] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 13:32:36,112] Login - Step 01: Navigate To Login Page
[INFO ] [2022-07-24 13:32:36,711] Login - Step 02: Enter to emailAddress Textbox with value is 'afc585@gmail.us
[INFO ] [2022-07-24 13:32:36,901] Login - Step 03: Enter to Password Textbox with value is '123456
[INFO ] [2022-07-24 13:32:37,071] Login - Step 04: Click To Login Button
[INFO ] [2022-07-24 13:32:37,919] Login - Step 05: Verify 'My Account' Link is Displayed
[INFO ] [2022-07-24 13:32:37,993] Login - Step 06: Navigate To 'My Account' Page
[INFO ] [2022-07-24 13:32:38,584] Login - Step 07: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-24 13:32:38,661] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 13:32:39,221] Login - Step 02: Verify 'Customer Infor Page' is displayed
[INFO ] [2022-07-24 13:32:39,290] Login - Step 03: Verify 'First Name' value is correctly
[INFO ] [2022-07-24 13:32:39,343] Login - Step 04: Verify 'Last Name' value is correctly
[INFO ] [2022-07-24 13:32:39,398] Login - Step 05: Verify 'Email Name' value is correctly
[INFO ] [2022-07-24 13:33:12,450] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 13:33:22,751] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 13:33:22,762] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 13:35:32,886] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 13:35:43,423] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 13:35:43,436] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 13:36:55,641] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 13:37:06,270] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 13:37:06,303] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 21:57:30,231] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 21:57:40,651] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 21:57:40,664] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 21:58:33,819] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 21:59:04,113] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 21:59:04,129] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 21:59:27,586] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 21:59:58,207] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 21:59:58,240] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 22:01:18,658] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 22:01:49,071] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 22:01:49,082] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-24 22:04:31,308] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-24 22:05:31,820] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-24 22:05:31,859] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-25 22:33:49,233] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-25 22:34:49,586] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-25 22:34:49,607] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-25 22:43:44,070] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-25 22:44:44,524] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-25 22:44:44,564] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-25 22:47:01,719] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-25 22:48:02,223] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-25 22:48:02,239] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-25 22:57:50,460] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-25 22:59:00,933] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-25 22:59:00,960] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-25 23:08:26,234] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-25 23:09:26,796] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-25 23:09:26,812] Login - Step 01: Navigate To 'My Account' Page
[INFO ] [2022-07-25 23:12:36,685] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-25 23:13:07,437] Register - Step 09: Click To Logout Link
[INFO ] [2022-07-25 23:13:07,450] Login - Step 01: Navigate To 'My Account' Page
